txn_id,timestamp,amount,bank,hour,previous_failures,is_subscription,days_since_last_success,failure_reason,would_retry_succeed
txn_899093,2026-07-28T01:36:41.621068,62.2,ICICI,10,1,1,39,card_expired,0
txn_168835,2026-08-29T01:36:41.621106,233.68,IDFC,3,0,0,13,risk_block,0
txn_218194,2026-07-25T01:36:41.621144,384.52,Axis,15,0,1,27,insufficient_funds,1
txn_399260,2026-08-16T01:36:41.621182,344.49,ICICI,15,0,0,11,risk_block,0
txn_642166,2026-08-08T01:36:41.621220,235.03,Axis,22,2,1,7,risk_block,0
txn_446113,2026-07-27T01:36:41.621258,124.19,HDFC,17,0,0,45,network_error,1
txn_995150,2026-08-02T01:36:41.621296,1712.1,HDFC,17,0,0,52,bank_timeout,1
txn_893387,2026-07-25T01:36:41.621333,877.44,SBI,17,0,0,7,card_expired,0
txn_641567,2026-09-04T01:36:41.621382,2442.9,Axis,18,0,1,74,otp_failed,0
txn_886157,2026-08-26T01:36:41.621422,199.74,Kotak,11,0,1,2,insufficient_funds,0
txn_484325,2026-08-17T01:36:41.621460,1463.26,IDFC,10,0,0,16,risk_block,0
txn_907784,2026-08-10T01:36:41.621498,578.98,HDFC,11,0,0,42,otp_failed,0
txn_411251,2026-08-12T01:36:41.621554,325.87,Axis,19,0,0,58,bank_timeout,0
txn_167573,2026-09-04T01:36:41.621592,236.68,YesBank,13,0,0,6,issuer_down,1
txn_847146,2026-08-13T01:36:41.621631,508.91,Kotak,2,2,0,22,bank_timeout,0
txn_767481,2026-07-24T01:36:41.621668,249.93,ICICI,1,1,0,51,insufficient_funds,0
txn_549303,2026-08-03T01:36:41.621706,138.46,Axis,17,0,1,49,bank_timeout,0
txn_337145,2026-08-11T01:36:41.621748,257.16,HDFC,22,0,1,49,otp_failed,0
txn_720417,2026-08-18T01:36:41.621787,672.38,HDFC,14,1,0,60,risk_block,1
txn_133064,2026-08-07T01:36:41.621824,983.01,ICICI,13,0,0,30,bank_timeout,0
txn_976611,2026-09-05T01:36:41.621862,339.84,HDFC,3,2,0,72,risk_block,0
txn_118909,2026-08-07T01:36:41.621900,299.29,HDFC,2,1,0,40,insufficient_funds,0
txn_747779,2026-07-30T01:36:41.621943,842.41,SBI,6,1,0,38,bank_timeout,1
txn_302945,2026-08-08T01:36:41.621984,456.45,IDFC,0,1,0,3,card_expired,0
txn_670900,2026-08-22T01:36:41.622022,755.11,Axis,18,1,1,10,insufficient_funds,0
txn_439092,2026-08-29T01:36:41.622060,432.93,Kotak,20,2,1,5,risk_block,0
txn_850071,2026-08-04T01:36:41.622135,458.23,Axis,19,2,0,24,card_expired,0
txn_810958,2026-07-27T01:36:41.622176,659.56,SBI,16,4,0,23,risk_block,1
txn_285217,2026-08-09T01:36:41.622214,893.7,IDFC,6,2,0,68,issuer_down,0
txn_604869,2026-08-08T01:36:41.622251,511.97,SBI,5,0,0,74,bank_timeout,0
txn_846648,2026-08-23T01:36:41.622289,263.3,Axis,10,2,0,68,insufficient_funds,1
txn_747801,2026-07-30T01:36:41.622327,1540.48,YesBank,23,0,0,43,insufficient_funds,0
txn_751176,2026-08-22T01:36:41.622364,564.16,SBI,5,4,0,27,bank_timeout,1
txn_430918,2026-07-28T01:36:41.622414,108.04,Kotak,5,0,0,37,bank_timeout,0
txn_127597,2026-08-18T01:36:41.622453,453.69,YesBank,2,0,0,33,insufficient_funds,1
txn_493650,2026-08-30T01:36:41.622491,493.33,ICICI,16,0,0,48,bank_timeout,1
txn_777900,2026-08-11T01:36:41.622529,132.07,Kotak,22,0,0,58,network_error,0
txn_720656,2026-09-02T01:36:41.622567,952.76,SBI,14,0,1,22,insufficient_funds,1
txn_619149,2026-08-21T01:36:41.622605,2347.41,SBI,21,1,0,60,otp_failed,0
txn_896680,2026-07-24T01:36:41.622647,565.87,HDFC,16,0,0,39,bank_timeout,1
txn_517876,2026-08-07T01:36:41.622686,540.2,YesBank,12,1,0,6,issuer_down,1
txn_870227,2026-08-08T01:36:41.622724,974.07,Axis,20,2,0,60,otp_failed,0
txn_556331,2026-08-26T01:36:41.622763,2810.65,YesBank,20,0,0,57,risk_block,0
txn_253405,2026-08-14T01:36:41.622875,187.23,IDFC,20,2,0,55,card_expired,0
txn_555519,2026-08-17T01:36:41.622921,175.9,SBI,6,0,0,46,network_error,1
txn_977709,2026-07-30T01:36:41.622970,623.6,HDFC,8,1,0,22,risk_block,0
txn_850639,2026-08-31T01:36:41.623011,1261.72,ICICI,7,0,0,43,issuer_down,0
txn_715973,2026-08-02T01:36:41.623050,421.93,IDFC,7,0,0,45,bank_timeout,1
txn_934760,2026-08-31T01:36:41.623087,2154.33,Axis,14,0,1,51,risk_block,0
txn_925294,2026-08-05T01:36:41.623125,1081.58,ICICI,3,1,0,9,risk_block,0
txn_818398,2026-08-18T01:36:41.623162,215.15,ICICI,10,1,1,47,bank_timeout,1
txn_732909,2026-07-29T01:36:41.623200,401.29,SBI,19,0,0,64,issuer_down,1
txn_339317,2026-08-25T01:36:41.623238,230.09,ICICI,7,1,0,7,risk_block,0
txn_801486,2026-07-25T01:36:41.623289,9763.55,IDFC,4,0,1,54,otp_failed,0
txn_108981,2026-07-27T01:36:41.623331,2098.31,HDFC,17,2,0,16,risk_block,0
txn_273412,2026-08-22T01:36:41.623371,45.8,SBI,4,0,0,74,network_error,1
txn_976143,2026-08-24T01:36:41.623410,93.9,ICICI,23,0,0,10,otp_failed,0
txn_116220,2026-08-20T01:36:41.623448,4198.09,ICICI,23,0,0,71,issuer_down,1
txn_622886,2026-08-31T01:36:41.623489,223.34,Axis,6,0,1,63,risk_block,1
txn_692127,2026-07-26T01:36:41.623528,1146.11,IDFC,7,1,0,62,insufficient_funds,0
txn_539707,2026-08-12T01:36:41.623567,581.65,ICICI,1,0,1,56,issuer_down,1
txn_192529,2026-08-12T01:36:41.623605,498.91,SBI,6,0,1,47,bank_timeout,0
txn_379373,2026-09-05T01:36:41.623643,323.02,ICICI,23,0,0,4,insufficient_funds,1
txn_980507,2026-08-14T01:36:41.623682,1244.27,Kotak,7,1,1,71,bank_timeout,0
txn_556356,2026-08-24T01:36:41.623721,372.4,SBI,17,0,0,24,card_expired,0
txn_737096,2026-08-16T01:36:41.623759,994.31,ICICI,7,0,0,70,network_error,0
txn_477625,2026-08-18T01:36:41.623798,328.29,HDFC,21,1,0,29,insufficient_funds,0
txn_784736,2026-07-31T01:36:41.623838,2275.59,Kotak,20,4,1,49,otp_failed,0
txn_386045,2026-08-31T01:36:41.623877,217.11,HDFC,5,0,0,5,bank_timeout,1
txn_753002,2026-08-12T01:36:41.624043,1812.68,Axis,12,0,0,34,card_expired,0
txn_234974,2026-08-28T01:36:41.624083,1101.47,YesBank,9,1,0,59,otp_failed,1
txn_218384,2026-08-15T01:36:41.624121,1781.68,SBI,0,0,0,62,bank_timeout,1
txn_918718,2026-08-25T01:36:41.624161,348.14,ICICI,20,2,0,10,risk_block,0
txn_329333,2026-08-26T01:36:41.624199,351.03,SBI,1,1,0,25,insufficient_funds,0
txn_784153,2026-08-28T01:36:41.624237,243.55,SBI,12,1,1,4,insufficient_funds,0
txn_577698,2026-07-31T01:36:41.624275,641.51,Axis,8,3,1,19,insufficient_funds,1
txn_739411,2026-08-29T01:36:41.624323,4548.72,Kotak,17,0,1,7,network_error,1
txn_456737,2026-08-23T01:36:41.624362,545.34,ICICI,16,0,0,20,insufficient_funds,0
txn_419349,2026-08-05T01:36:41.624401,2040.91,IDFC,17,0,1,5,bank_timeout,1
txn_289432,2026-08-19T01:36:41.624498,12463.5,YesBank,1,0,0,56,bank_timeout,1
txn_165488,2026-08-30T01:36:41.624541,1070.76,SBI,17,1,0,50,insufficient_funds,0
txn_311985,2026-08-08T01:36:41.624579,990.73,Kotak,2,0,0,70,issuer_down,1
txn_417152,2026-09-04T01:36:41.624617,461.17,SBI,19,0,0,44,otp_failed,0
txn_606367,2026-08-19T01:36:41.624655,230.58,Kotak,1,2,0,48,risk_block,0
txn_651171,2026-07-30T01:36:41.624692,1501.26,SBI,6,0,0,41,card_expired,0
txn_398951,2026-08-12T01:36:41.624735,249.01,IDFC,7,3,0,55,insufficient_funds,0
txn_125741,2026-08-22T01:36:41.624774,357.89,IDFC,17,1,0,10,bank_timeout,1
txn_552834,2026-08-01T01:36:41.624812,1246.87,ICICI,11,0,0,35,issuer_down,0
txn_838561,2026-08-16T01:36:41.624850,3177.08,Kotak,19,0,0,59,bank_timeout,0
txn_466074,2026-08-02T01:36:41.624887,1840.16,Axis,12,1,0,49,issuer_down,0
txn_255739,2026-08-12T01:36:41.624925,800.46,ICICI,14,4,0,62,otp_failed,1
txn_519389,2026-08-07T01:36:41.624963,3287.55,YesBank,1,2,0,5,card_expired,0
txn_867914,2026-08-18T01:36:41.625000,268.02,ICICI,17,1,0,74,insufficient_funds,1
txn_922366,2026-07-28T01:36:41.625038,418.31,YesBank,3,1,0,64,bank_timeout,1
txn_312584,2026-08-30T01:36:41.625076,1290.56,Axis,4,2,0,8,network_error,1
txn_479518,2026-08-06T01:36:41.625114,1155.7,IDFC,4,0,0,57,insufficient_funds,0
txn_934233,2026-08-08T01:36:41.625151,485.45,SBI,14,0,1,62,risk_block,0
txn_681166,2026-08-14T01:36:41.625189,455.76,IDFC,9,2,0,29,issuer_down,1
txn_631022,2026-08-04T01:36:41.625226,1637.81,ICICI,22,0,1,67,bank_timeout,1
txn_983881,2026-07-27T01:36:41.625264,3202.31,YesBank,12,3,0,44,issuer_down,0
txn_795136,2026-08-19T01:36:41.625302,324.69,ICICI,6,1,0,65,otp_failed,1
txn_999105,2026-08-13T01:36:41.625339,788.74,Kotak,17,0,0,36,bank_timeout,1
txn_334648,2026-08-16T01:36:41.625376,3342.3,HDFC,6,0,1,22,insufficient_funds,0
txn_976882,2026-08-28T01:36:41.625414,209.16,HDFC,20,3,0,14,otp_failed,1
txn_210572,2026-08-14T01:36:41.625451,280.31,IDFC,12,2,1,13,card_expired,0
txn_248269,2026-08-22T01:36:41.625489,160.35,SBI,1,0,1,7,otp_failed,1
txn_905955,2026-08-23T01:36:41.625526,41.79,SBI,14,0,1,8,insufficient_funds,1
txn_179183,2026-08-27T01:36:41.625564,778.84,SBI,14,0,0,28,insufficient_funds,0
txn_707199,2026-07-23T01:36:41.625601,555.16,HDFC,3,3,0,44,network_error,0
txn_428779,2026-08-23T01:36:41.625639,3231.14,IDFC,11,0,0,21,issuer_down,1
txn_108382,2026-08-17T01:36:41.625676,397.61,YesBank,0,1,0,3,issuer_down,0
txn_102175,2026-08-23T01:36:41.625714,108.86,ICICI,23,0,1,70,issuer_down,1
txn_272648,2026-08-16T01:36:41.625752,415.09,Kotak,22,1,0,44,insufficient_funds,0
txn_635852,2026-09-02T01:36:41.625789,1019.12,IDFC,17,0,0,69,issuer_down,1
txn_759045,2026-08-15T01:36:41.625827,286.24,HDFC,3,0,0,44,insufficient_funds,0
txn_561833,2026-07-26T01:36:41.625864,133.47,SBI,15,1,0,65,otp_failed,0
txn_830002,2026-08-06T01:36:41.625901,935.14,ICICI,19,0,0,16,risk_block,1
txn_686347,2026-09-02T01:36:41.625939,3834.52,SBI,14,1,1,55,risk_block,0
txn_522227,2026-08-09T01:36:41.625976,1489.57,Kotak,7,0,0,5,card_expired,0
txn_784341,2026-08-25T01:36:41.626014,2936.35,YesBank,17,2,1,56,bank_timeout,1
txn_108367,2026-08-16T01:36:41.626051,116.37,Axis,17,1,0,23,insufficient_funds,1
txn_445529,2026-07-23T01:36:41.626088,1279.58,SBI,16,0,0,6,otp_failed,1
txn_941244,2026-07-23T01:36:41.626126,530.19,SBI,5,0,0,10,bank_timeout,1
txn_582843,2026-08-18T01:36:41.626164,630.67,IDFC,10,1,0,6,insufficient_funds,0
txn_370640,2026-08-26T01:36:41.626201,143.39,Axis,12,1,0,21,bank_timeout,1
txn_567997,2026-08-29T01:36:41.626238,1074.03,IDFC,6,2,0,32,network_error,1
txn_619757,2026-07-31T01:36:41.626276,827.0,HDFC,18,1,0,36,network_error,1
txn_507522,2026-08-30T01:36:41.626313,532.51,IDFC,12,0,0,27,bank_timeout,1
txn_628671,2026-08-11T01:36:41.626351,753.61,YesBank,17,0,0,20,issuer_down,1
txn_606705,2026-08-14T01:36:41.626389,698.56,ICICI,14,1,0,53,bank_timeout,1
txn_792255,2026-08-01T01:36:41.626426,337.63,Kotak,8,2,0,54,insufficient_funds,0
txn_587943,2026-08-06T01:36:41.626464,209.65,YesBank,19,0,1,63,bank_timeout,0
txn_244318,2026-08-10T01:36:41.626501,687.57,Kotak,15,0,0,18,otp_failed,0
txn_288717,2026-07-30T01:36:41.626539,691.02,ICICI,4,0,1,55,insufficient_funds,0
txn_771367,2026-08-03T01:36:41.626577,1096.95,SBI,0,0,1,61,bank_timeout,1
txn_445778,2026-09-05T01:36:41.626614,810.42,SBI,15,0,0,22,otp_failed,0
txn_916831,2026-08-22T01:36:41.626652,461.02,SBI,2,0,1,61,network_error,1
txn_716017,2026-09-02T01:36:41.626690,2340.31,Axis,22,0,1,72,risk_block,0
txn_615188,2026-08-11T01:36:41.626727,937.33,IDFC,10,0,0,47,insufficient_funds,1
txn_115115,2026-08-19T01:36:41.626764,908.04,ICICI,9,0,0,49,insufficient_funds,0
txn_800416,2026-08-13T01:36:41.626801,136.14,Axis,1,0,1,18,insufficient_funds,0
txn_589881,2026-09-03T01:36:41.626839,1492.07,YesBank,1,0,0,22,risk_block,1
txn_309605,2026-08-10T01:36:41.626877,107.02,IDFC,19,0,1,39,bank_timeout,0
txn_136375,2026-08-23T01:36:41.626914,829.16,Kotak,6,1,0,10,insufficient_funds,0
txn_497067,2026-08-16T01:36:41.626952,2009.21,HDFC,0,0,0,7,card_expired,0
txn_648291,2026-09-02T01:36:41.626993,1528.52,HDFC,13,0,1,29,bank_timeout,1
txn_595832,2026-09-05T01:36:41.627031,262.7,Kotak,4,0,0,41,issuer_down,1
txn_453085,2026-08-13T01:36:41.627069,82.38,ICICI,15,2,1,5,insufficient_funds,1
txn_394438,2026-08-28T01:36:41.627107,24866.29,SBI,12,0,1,50,insufficient_funds,0
txn_903464,2026-08-09T01:36:41.627144,719.54,Axis,19,0,0,39,insufficient_funds,0
txn_630547,2026-09-03T01:36:41.627181,580.02,ICICI,16,1,0,10,insufficient_funds,0
txn_845936,2026-08-22T01:36:41.627219,844.29,Axis,12,0,0,71,otp_failed,0
txn_202281,2026-08-07T01:36:41.627256,418.88,Axis,14,1,0,4,bank_timeout,1
txn_604700,2026-08-04T01:36:41.627297,537.67,Kotak,22,3,1,43,risk_block,0
txn_975551,2026-08-04T01:36:41.627335,3248.54,ICICI,13,0,1,15,bank_timeout,1
txn_789126,2026-08-30T01:36:41.627373,1557.3,IDFC,10,0,1,29,otp_failed,0
txn_699857,2026-09-05T01:36:41.627410,11.61,Axis,22,3,0,45,risk_block,0
txn_699980,2026-08-03T01:36:41.627448,131.56,SBI,23,1,1,44,insufficient_funds,1
txn_633784,2026-08-01T01:36:41.627486,175.95,Kotak,18,2,1,39,risk_block,0
txn_163910,2026-08-28T01:36:41.627523,84.42,HDFC,15,0,0,26,issuer_down,1
txn_598515,2026-08-29T01:36:41.627561,414.19,Kotak,19,1,0,15,insufficient_funds,1
txn_199074,2026-09-05T01:36:41.627598,184.68,HDFC,18,0,0,6,otp_failed,1
txn_605042,2026-07-29T01:36:41.627635,161.54,Axis,22,0,1,58,card_expired,0
txn_783098,2026-08-13T01:36:41.627673,94.8,SBI,6,0,1,52,bank_timeout,0
txn_474673,2026-07-26T01:36:41.627710,1191.87,Kotak,20,2,0,69,network_error,0
txn_668392,2026-09-01T01:36:41.627748,429.11,IDFC,20,0,1,34,otp_failed,0
txn_687453,2026-08-12T01:36:41.627786,388.22,SBI,21,0,0,6,network_error,0
txn_131139,2026-08-13T01:36:41.627825,166.34,IDFC,21,0,1,31,bank_timeout,0
txn_159919,2026-08-19T01:36:41.627863,321.48,IDFC,6,1,0,32,bank_timeout,1
txn_752160,2026-08-05T01:36:41.627901,396.32,SBI,5,0,0,38,otp_failed,0
txn_704579,2026-08-12T01:36:41.627939,484.91,YesBank,7,0,1,74,insufficient_funds,1
txn_589114,2026-07-27T01:36:41.627977,1817.42,IDFC,15,0,1,50,insufficient_funds,1
txn_594361,2026-07-30T01:36:41.628014,86.91,IDFC,11,1,1,58,network_error,0
txn_251521,2026-08-23T01:36:41.628052,2136.37,SBI,2,0,0,1,issuer_down,1
txn_590846,2026-08-28T01:36:41.628089,798.32,YesBank,22,0,0,40,insufficient_funds,1
txn_903599,2026-07-31T01:36:41.628127,247.04,SBI,5,0,1,62,risk_block,0
txn_184458,2026-08-10T01:36:41.628165,1663.07,Axis,23,3,0,29,card_expired,0
txn_682753,2026-08-03T01:36:41.628202,215.25,IDFC,22,0,0,4,issuer_down,1
txn_691297,2026-08-03T01:36:41.628240,594.82,Axis,2,0,1,57,bank_timeout,1
txn_166846,2026-08-10T01:36:41.628278,3136.36,Axis,2,0,0,53,bank_timeout,1
txn_669364,2026-08-18T01:36:41.628318,674.95,ICICI,0,0,1,63,bank_timeout,1
txn_420338,2026-09-05T01:36:41.628358,1495.35,Kotak,23,3,0,60,bank_timeout,1
txn_370187,2026-07-23T01:36:41.628396,2801.58,HDFC,20,0,0,48,network_error,1
txn_945763,2026-07-23T01:36:41.628434,3030.62,HDFC,6,3,1,54,otp_failed,0
txn_744240,2026-08-19T01:36:41.628537,384.14,IDFC,21,2,1,72,card_expired,0
txn_217782,2026-08-24T01:36:41.628576,447.33,SBI,7,2,0,48,insufficient_funds,0
txn_471603,2026-08-07T01:36:41.628614,386.14,HDFC,16,1,1,57,insufficient_funds,0
txn_335018,2026-07-26T01:36:41.628651,1907.89,HDFC,3,4,0,67,bank_timeout,0
txn_890787,2026-07-30T01:36:41.628690,1005.56,ICICI,3,2,0,40,bank_timeout,0
txn_320079,2026-08-29T01:36:41.628727,860.14,Kotak,23,0,0,23,issuer_down,1
txn_152335,2026-07-30T01:36:41.628765,327.42,IDFC,1,0,0,31,otp_failed,1
txn_285046,2026-08-07T01:36:41.628803,1431.06,IDFC,20,2,0,71,bank_timeout,0
txn_728781,2026-08-19T01:36:41.628840,722.88,ICICI,9,4,1,26,network_error,1
txn_318126,2026-08-02T01:36:41.628877,377.91,ICICI,16,2,0,48,bank_timeout,1
txn_982257,2026-08-24T01:36:41.628915,456.55,YesBank,7,0,1,32,issuer_down,0
txn_682816,2026-08-05T01:36:41.628953,2595.08,SBI,5,0,0,1,insufficient_funds,0
txn_503522,2026-07-31T01:36:41.628991,73.34,SBI,3,2,1,21,risk_block,0
txn_296300,2026-09-02T01:36:41.629028,350.69,IDFC,11,0,1,52,bank_timeout,1
txn_134593,2026-08-10T01:36:41.629066,579.87,IDFC,13,1,0,33,issuer_down,1
txn_822395,2026-08-30T01:36:41.629103,395.54,HDFC,22,2,0,13,insufficient_funds,0
txn_278066,2026-08-18T01:36:41.629151,709.81,ICICI,10,0,1,13,insufficient_funds,1
txn_330461,2026-08-19T01:36:41.629196,530.79,Kotak,23,0,1,21,otp_failed,0
txn_309944,2026-09-02T01:36:41.629336,2951.28,Axis,4,4,0,34,otp_failed,0
txn_678256,2026-08-05T01:36:41.629405,811.0,IDFC,16,0,1,55,insufficient_funds,0
txn_611769,2026-08-15T01:36:41.629444,365.14,IDFC,12,0,0,42,otp_failed,0
txn_744711,2026-08-15T01:36:41.629481,249.04,Kotak,20,1,0,40,insufficient_funds,1
txn_709525,2026-09-01T01:36:41.629588,321.04,ICICI,15,0,0,35,network_error,0
txn_204639,2026-08-16T01:36:41.629628,787.87,IDFC,1,0,0,27,bank_timeout,1
txn_946430,2026-08-12T01:36:41.629666,350.23,Axis,11,0,0,74,insufficient_funds,0
txn_456423,2026-08-06T01:36:41.629756,196.82,Axis,1,0,1,29,network_error,1
txn_341851,2026-09-02T01:36:41.629870,898.57,Axis,7,0,0,70,otp_failed,1
txn_318008,2026-08-09T01:36:41.629909,1022.3,YesBank,15,0,1,64,bank_timeout,0
txn_750728,2026-07-26T01:36:41.629947,1424.4,YesBank,19,0,0,15,insufficient_funds,1
txn_198026,2026-08-28T01:36:41.629998,515.32,SBI,12,3,0,26,network_error,1
txn_875806,2026-08-08T01:36:41.630038,1852.81,IDFC,10,2,1,38,bank_timeout,1
txn_667255,2026-09-05T01:36:41.630099,664.49,YesBank,1,1,0,67,bank_timeout,0
txn_487167,2026-08-14T01:36:41.630138,82.49,Axis,14,0,0,27,insufficient_funds,0
txn_474255,2026-09-03T01:36:41.630176,1041.35,Kotak,6,2,0,3,risk_block,0
txn_295507,2026-08-28T01:36:41.630213,163.8,HDFC,9,0,0,18,card_expired,0
txn_475233,2026-08-02T01:36:41.630251,41.41,Axis,0,0,0,22,issuer_down,0
txn_295552,2026-08-31T01:36:41.630317,788.76,HDFC,18,3,0,12,card_expired,0
txn_459783,2026-08-28T01:36:41.630369,48.88,SBI,6,3,0,12,otp_failed,0
txn_581537,2026-08-02T01:36:41.630408,206.27,Kotak,7,0,0,17,insufficient_funds,1
txn_932886,2026-08-02T01:36:41.630448,1499.05,Kotak,20,1,0,9,risk_block,0
txn_494079,2026-08-16T01:36:41.630486,132.74,ICICI,20,0,0,74,network_error,1
txn_554318,2026-08-01T01:36:41.630524,502.7,IDFC,1,1,0,42,insufficient_funds,1
txn_669229,2026-08-26T01:36:41.630571,218.41,IDFC,6,2,0,74,card_expired,0
txn_597303,2026-08-03T01:36:41.630612,6344.9,SBI,6,0,1,62,card_expired,0
txn_362025,2026-07-23T01:36:41.630669,191.61,YesBank,3,0,0,38,bank_timeout,0
txn_957247,2026-08-31T01:36:41.630708,985.86,ICICI,20,0,0,64,insufficient_funds,1
txn_712545,2026-08-30T01:36:41.630746,670.85,HDFC,7,0,0,27,insufficient_funds,1
txn_175276,2026-08-21T01:36:41.630791,1065.39,ICICI,21,0,1,14,insufficient_funds,1
txn_877725,2026-07-27T01:36:41.630896,969.55,YesBank,4,0,0,50,bank_timeout,0
txn_476244,2026-07-31T01:36:41.630960,2241.64,SBI,22,0,0,4,network_error,1
txn_554788,2026-08-30T01:36:41.631067,1984.81,HDFC,2,1,1,33,network_error,1
txn_576799,2026-07-23T01:36:41.631137,321.08,YesBank,16,3,1,72,otp_failed,1
txn_707478,2026-08-14T01:36:41.631180,269.68,ICICI,10,0,1,5,otp_failed,1
txn_163560,2026-08-27T01:36:41.631220,728.71,SBI,19,1,0,58,issuer_down,0
txn_215278,2026-08-12T01:36:41.631267,1535.29,Kotak,13,0,1,1,card_expired,0
txn_907819,2026-08-08T01:36:41.631306,225.32,SBI,16,0,0,40,card_expired,0
txn_253893,2026-08-20T01:36:41.631344,554.57,HDFC,18,0,0,11,issuer_down,0
txn_934754,2026-09-05T01:36:41.631382,252.97,Kotak,23,0,0,1,insufficient_funds,0
txn_421901,2026-09-02T01:36:41.631419,908.16,HDFC,6,0,0,33,risk_block,0
txn_729769,2026-08-19T01:36:41.631457,2368.65,Axis,16,0,1,52,bank_timeout,1
txn_556435,2026-07-25T01:36:41.631511,693.63,IDFC,1,1,0,26,insufficient_funds,0
txn_222603,2026-09-02T01:36:41.631554,955.28,IDFC,15,0,1,36,risk_block,0
txn_424329,2026-07-26T01:36:41.631604,2071.78,ICICI,5,0,0,74,bank_timeout,0
txn_183470,2026-07-30T01:36:41.631645,1001.22,HDFC,17,0,1,69,issuer_down,1
txn_365593,2026-08-29T01:36:41.631684,438.39,IDFC,11,0,0,41,bank_timeout,1
txn_472174,2026-08-19T01:36:41.631724,685.38,YesBank,4,0,0,23,insufficient_funds,1
txn_672735,2026-08-07T01:36:41.631763,671.53,HDFC,7,3,0,72,risk_block,1
txn_398374,2026-08-09T01:36:41.631801,3624.26,YesBank,20,0,0,47,issuer_down,0
txn_803446,2026-08-18T01:36:41.631840,1212.96,HDFC,23,0,1,31,issuer_down,1
txn_285385,2026-08-03T01:36:41.631878,737.52,SBI,4,0,0,11,network_error,1
txn_828285,2026-08-26T01:36:41.631918,335.1,IDFC,19,0,0,10,insufficient_funds,1
txn_634396,2026-08-02T01:36:41.631957,2075.59,IDFC,8,1,0,63,network_error,1
txn_788916,2026-08-21T01:36:41.631995,132.56,Kotak,3,0,1,62,network_error,1
txn_384487,2026-09-05T01:36:41.632034,470.31,ICICI,23,0,0,65,bank_timeout,0
txn_212878,2026-07-28T01:36:41.632072,395.73,ICICI,18,3,0,41,otp_failed,1
txn_484462,2026-08-18T01:36:41.632110,686.23,ICICI,15,1,0,65,bank_timeout,1
txn_427371,2026-08-01T01:36:41.632148,169.08,SBI,9,0,1,69,insufficient_funds,0
txn_280060,2026-07-23T01:36:41.632186,124.21,HDFC,18,0,1,49,otp_failed,0
txn_238966,2026-08-26T01:36:41.632306,108.77,Kotak,23,0,0,33,bank_timeout,1
txn_534417,2026-08-31T01:36:41.632385,191.72,Kotak,19,0,0,47,card_expired,0
txn_156539,2026-09-05T01:36:41.632427,1051.47,Kotak,1,0,0,13,insufficient_funds,1
txn_153629,2026-08-04T01:36:41.632467,180.58,Axis,14,0,0,50,bank_timeout,1
txn_265493,2026-08-30T01:36:41.632506,50.38,IDFC,17,2,1,5,otp_failed,0
txn_278270,2026-08-19T01:36:41.632544,266.69,SBI,6,1,0,25,insufficient_funds,1
txn_292206,2026-07-29T01:36:41.632588,288.4,HDFC,18,1,0,15,insufficient_funds,1
txn_863076,2026-09-04T01:36:41.632629,395.39,Axis,19,1,0,55,card_expired,0
txn_428019,2026-08-12T01:36:41.632668,1021.84,SBI,23,0,0,56,insufficient_funds,0
txn_361046,2026-08-07T01:36:41.632706,3083.77,Axis,10,2,0,69,risk_block,0
txn_832068,2026-07-29T01:36:41.632744,779.82,IDFC,10,3,0,51,bank_timeout,1
txn_266804,2026-08-07T01:36:41.632782,1437.3,Kotak,14,0,1,18,network_error,0
txn_521972,2026-07-23T01:36:41.632820,810.05,IDFC,8,0,0,74,card_expired,0
txn_646565,2026-08-07T01:36:41.632858,2240.7,IDFC,19,0,0,5,risk_block,0
txn_519655,2026-08-28T01:36:41.632906,1574.38,ICICI,4,2,0,13,risk_block,0
txn_438781,2026-08-18T01:36:41.633011,207.43,Axis,14,0,0,37,risk_block,0
txn_872793,2026-09-01T01:36:41.633059,645.55,ICICI,5,0,0,3,otp_failed,0
txn_175503,2026-08-28T01:36:41.633103,1130.05,SBI,8,0,0,19,insufficient_funds,1
txn_800823,2026-08-24T01:36:41.633143,4964.82,IDFC,19,2,0,69,insufficient_funds,0
txn_581312,2026-09-03T01:36:41.633181,1164.15,ICICI,17,0,0,48,otp_failed,0
txn_197421,2026-08-15T01:36:41.633306,875.7,YesBank,3,0,1,51,card_expired,0
txn_202420,2026-07-29T01:36:41.633412,430.78,YesBank,7,1,1,29,card_expired,0
txn_480149,2026-08-28T01:36:41.633515,1061.74,HDFC,11,1,0,56,insufficient_funds,1
txn_365508,2026-08-07T01:36:41.633574,8059.89,Kotak,5,0,0,13,insufficient_funds,1
txn_829695,2026-08-23T01:36:41.633622,347.88,ICICI,23,0,1,42,issuer_down,1
txn_904855,2026-08-04T01:36:41.633676,207.82,ICICI,17,0,1,26,bank_timeout,1
txn_589922,2026-07-29T01:36:41.633716,94.83,Axis,17,0,1,10,insufficient_funds,1
txn_793278,2026-08-03T01:36:41.633760,2108.91,Kotak,21,0,1,49,insufficient_funds,1
txn_634637,2026-08-29T01:36:41.633798,2359.39,IDFC,5,0,1,2,otp_failed,1
txn_699162,2026-08-15T01:36:41.633838,247.15,Kotak,2,1,0,6,bank_timeout,0
txn_778845,2026-07-23T01:36:41.633884,1421.58,SBI,13,0,1,9,otp_failed,0
txn_133282,2026-07-28T01:36:41.633945,579.15,SBI,9,1,1,18,otp_failed,0
